date,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7,event
2022-01-07,118.95960998535156,72.98058319091797,182.61903381347656,90.50933837890625,75.3882064819336,
2022-01-08,38.27546691894531,13.875510215759277,52.080955505371094,88.29994201660156,71.84233856201172,
2022-01-09,63.70322799682617,18.1448974609375,105.94245910644531,84.92414855957031,75.5345230102539,
2022-01-10,130.00657653808594,51.84256362915039,172.96726989746094,86.07035064697266,86.62931060791016,
2022-01-11,188.9130096435547,78.8364486694336,270.3359069824219,89.81932067871094,100.90786743164062,
2022-01-12,78.2134017944336,36.693016052246094,114.77099609375,88.74580383300781,98.29798889160156,
2022-01-13,170.64743041992188,100.07186126708984,250.40943908691406,90.10389709472656,112.67410278320312,
2022-01-14,133.57127380371094,17.754684448242188,207.3282470703125,92.1558609008789,114.76148223876953,
2022-01-15,71.05609893798828,33.732086181640625,112.54357147216797,89.98274230957031,119.44442749023438,
2022-01-16,46.00788497924805,73.38603210449219,30.60559844970703,88.33499908447266,116.9165267944336,
2022-01-17,109.26873016357422,137.5988006591797,86.0782470703125,89.07763671875,113.9539794921875,
2022-01-18,138.8214874267578,114.5331039428711,151.25888061523438,91.67098999023438,106.79804229736328,
2022-01-19,153.562744140625,52.48802185058594,233.49436950683594,95.02021026611328,117.5622329711914,
2022-01-20,136.3739776611328,26.313716888427734,212.1663055419922,96.18583679199219,112.66603088378906,
2022-01-21,185.75144958496094,88.1808090209961,242.71995544433594,97.66634368896484,120.1203384399414,
2022-01-22,145.81280517578125,96.90931701660156,205.1887664794922,98.01647186279297,130.79986572265625,
2022-01-23,106.85701751708984,135.58123779296875,96.93268585205078,97.05437469482422,139.4925994873047,
2022-01-24,185.8010711669922,42.33809280395508,282.5132141113281,101.78524780273438,150.42579650878906,
2022-01-25,291.5824279785156,123.89849853515625,397.4753112792969,110.04698181152344,172.248779296875,
2022-01-26,260.3373107910156,71.59613037109375,425.4924621582031,116.09587097167969,187.50228881835938,
2022-01-27,265.0054016113281,79.25691223144531,411.3392333984375,122.96638488769531,205.87820434570312,
2022-01-28,182.23171997070312,80.7425765991211,282.85858154296875,127.7778091430664,205.37539672851562,
2022-01-29,217.44033813476562,94.83732604980469,322.0650634765625,130.11831665039062,215.60789489746094,
2022-01-30,63.52869415283203,36.190372467041016,90.55902862548828,129.68289184570312,209.4181365966797,
2022-01-31,142.98854064941406,19.006452560424805,237.79888916015625,132.34596252441406,203.30206298828125,
2022-02-01,190.58609008789062,54.285552978515625,286.770263671875,137.43690490722656,188.87400817871094,
2022-02-02,250.3199920654297,58.22821044921875,395.4829406738281,144.0361328125,187.44296264648438,
2022-02-03,176.28762817382812,40.870933532714844,272.72314453125,146.94696044921875,174.7689971923828,
2022-02-04,92.57479858398438,64.20162963867188,107.10100555419922,146.8166961669922,161.96087646484375,
2022-02-05,47.5650749206543,33.87047576904297,50.852378845214844,146.06837463378906,137.69297790527344,
2022-02-06,78.2496337890625,34.670562744140625,115.67469787597656,144.7113800048828,139.79595947265625,
2022-02-07,195.15126037597656,29.930856704711914,299.58349609375,149.94056701660156,147.24778747558594,
2022-02-08,158.38780212402344,81.20585632324219,225.77899169921875,153.0967254638672,142.6480255126953,
2022-02-09,117.17926788330078,35.94417953491211,172.39071655273438,152.6691436767578,123.62792205810547,
2022-02-10,108.53760528564453,17.312562942504883,173.28463745117188,149.98995971679688,113.94934844970703,
2022-02-11,179.2779541015625,73.115234375,250.7174530029297,153.35877990722656,126.33551025390625,
2022-02-12,131.98764038085938,96.27904510498047,187.3812255859375,152.07012939453125,138.3958740234375,
